,User,Tweet_time,Tweet,Hashtag,Retweet,Favorite,Join_time,Follower,Friend
55,eeeeeemp,2022-09-14 22:42:47+00:00,Getting the new iPhone to take better pictures of my dog🥳 #iPhone14Pro,"[{'text': 'iPhone14Pro', 'indices': [58, 70]}]",0,0,2009-10-16 02:45:04+00:00,66,184
56,ohmygodthankyou,2022-09-14 22:35:35+00:00,"Oh my God this phone is really beautiful. The machine in its stunning design is superb. The features are extraordinary.
US try to accuse Huawei of being spy. It's fake. But Americans and global citizen don't go to Apple. They choose Samsung.
#iPhone14 
#iPhone14Pro 
#DynmicIsland https://t.co/GLWwyX6PNE","[{'text': 'iPhone14', 'indices': [242, 251]}, {'text': 'iPhone14Pro', 'indices': [253, 265]}, {'text': 'DynmicIsland', 'indices': [267, 280]}]",0,0,2021-05-23 12:12:44+00:00,41,216
57,PengPhones,2022-09-14 22:29:34+00:00,"iPhone 13 vs iPhone 14 comparison. Very minor differences 😬

#Apple #iPhone14 #iPhone14Pro #Tech https://t.co/iewAXHPG2i","[{'text': 'Apple', 'indices': [61, 67]}, {'text': 'iPhone14', 'indices': [68, 77]}, {'text': 'iPhone14Pro', 'indices': [78, 90]}, {'text': 'Tech', 'indices': [91, 96]}]",5,10,2011-08-30 17:51:51+00:00,24531,19929
58,chyneen,2022-09-14 22:26:41+00:00,Time to sell both the kidneys 🤣🤣#iPhone14 #iPhone14Pro #Pakistan https://t.co/o0qylG37rP,"[{'text': 'iPhone14', 'indices': [32, 41]}, {'text': 'iPhone14Pro', 'indices': [42, 54]}, {'text': 'Pakistan', 'indices': [55, 64]}]",0,0,2011-01-05 20:35:33+00:00,436,277
59,CommunalImpact,2022-09-14 22:25:45+00:00,"Globalstar Reveals Itself as Satellite Connectivity Provider for #Apple, as #satellite #technology may rebound in coming years. #innovation #technology #world  #iPhone14Pro 
https://t.co/qTfYLEI1y4","[{'text': 'Apple', 'indices': [65, 71]}, {'text': 'satellite', 'indices': [76, 86]}, {'text': 'technology', 'indices': [87, 98]}, {'text': 'innovation', 'indices': [128, 139]}, {'text': 'technology', 'indices': [140, 151]}, {'text': 'world', 'indices': [152, 158]}, {'text': 'iPhone14Pro', 'indices': [160, 172]}]",0,0,2021-04-28 00:57:32+00:00,96,84
60,TravisRule5,2022-09-14 22:25:24+00:00,iPhone 14 will be available soon don’t miss out✌🏼 discount of 10% for the first 10 people to purchase DM me for more info or contact me here +1 (905) 952-3400. Come one come all😇 #iPhone14 #iPhone14Pro #iPhone14ProMax #iPhone14Series #iPhone14FreeConChollometro #iPhone https://t.co/ywMgIgEqq3,"[{'text': 'iPhone14', 'indices': [179, 188]}, {'text': 'iPhone14Pro', 'indices': [189, 201]}, {'text': 'iPhone14ProMax', 'indices': [202, 217]}, {'text': 'iPhone14Series', 'indices': [218, 233]}, {'text': 'iPhone14FreeConChollometro', 'indices': [234, 261]}, {'text': 'iPhone', 'indices': [262, 269]}]",0,1,2022-08-15 08:01:29+00:00,56,188
61,t3mporarybl1p,2022-09-14 22:21:45+00:00,Told you so? #iPhone14Pro https://t.co/Zfe6eeJG3y,"[{'text': 'iPhone14Pro', 'indices': [13, 25]}]",1,2,2010-04-10 22:05:32+00:00,1499,2869
62,Doris_0011,2022-09-14 22:12:39+00:00,"#Defiwars project is full of potential and #utilities you wouldn't want to skip at all.
Get in today and wait for the #Launch date.
 🔥🔥
@DeFiWars_crypto

#DWARF #Defiwars #DARTH #JEDI
$DWARF $DARTH $JEDI #BNB #BSC #LUNC #ETH #iPhone14Pro  #SHUTDOWN #floki #kucoin https://t.co/0AINCwq973","[{'text': 'Defiwars', 'indices': [0, 9]}, {'text': 'utilities', 'indices': [43, 53]}, {'text': 'Launch', 'indices': [118, 125]}, {'text': 'DWARF', 'indices': [154, 160]}, {'text': 'Defiwars', 'indices': [161, 170]}, {'text': 'DARTH', 'indices': [171, 177]}, {'text': 'JEDI', 'indices': [178, 183]}, {'text': 'BNB', 'indices': [204, 208]}, {'text': 'BSC', 'indices': [209, 213]}, {'text': 'LUNC', 'indices': [214, 219]}, {'text': 'ETH', 'indices': [220, 224]}, {'text': 'iPhone14Pro', 'indices': [225, 237]}, {'text': 'SHUTDOWN', 'indices': [239, 248]}, {'text': 'floki', 'indices': [249, 255]}, {'text': 'kucoin', 'indices': [256, 263]}]",0,0,2022-04-20 13:44:44+00:00,266,853
63,OninthoughG,2022-09-14 22:12:13+00:00,"An unnecessary picture of a random stranger capturing an unnecessary picture of an unnecessarily expensive coffee on an unnecessarily expensive phone.

#Starbucks #iPhone14Pro #iPhone14Plus https://t.co/LNiDi62ha8","[{'text': 'Starbucks', 'indices': [152, 162]}, {'text': 'iPhone14Pro', 'indices': [163, 175]}, {'text': 'iPhone14Plus', 'indices': [176, 189]}]",0,0,2022-01-19 15:16:40+00:00,6,1
64,klmnb35alt,2022-09-14 22:11:25+00:00,"@Apple

Credit: nesthubmax on tiktok
#funny #memes #iPhone14 #iPhone14Pro #comedy #funnymemes https://t.co/v0NVyMfTdS","[{'text': 'funny', 'indices': [37, 43]}, {'text': 'memes', 'indices': [44, 50]}, {'text': 'iPhone14', 'indices': [51, 60]}, {'text': 'iPhone14Pro', 'indices': [61, 73]}, {'text': 'comedy', 'indices': [74, 81]}, {'text': 'funnymemes', 'indices': [82, 93]}]",0,0,2022-07-07 00:51:55+00:00,1,3
65,booredatwork,2022-09-14 22:07:23+00:00,"New Video!

Setting up you eSim or 8 eSIMs 🤯is super easy on the iPhone 14. Her eis how to do it.
&gt;&gt;&gt; https://t.co/YkAaO5ZNJL

#iPhone14Pro #iPhone14ProMax #iPhone14 https://t.co/hQjOHOysO5","[{'text': 'iPhone14Pro', 'indices': [136, 148]}, {'text': 'iPhone14ProMax', 'indices': [149, 164]}, {'text': 'iPhone14', 'indices': [165, 174]}]",2,7,2009-10-23 21:28:13+00:00,46448,1538
66,Goospery_US,2022-09-14 22:07:01+00:00,"There's a REASON why we use 'BUMPER' case.
2 Card Storage + Secure Magnetic Closure

https://t.co/tLF00VXwmX 

#iphone14pro #iphone14procase #14procase #goosperycase #14phonecase #appleiphonecase https://t.co/vclBez8I5i","[{'text': 'iphone14pro', 'indices': [111, 123]}, {'text': 'iphone14procase', 'indices': [124, 140]}, {'text': '14procase', 'indices': [141, 151]}, {'text': 'goosperycase', 'indices': [152, 165]}, {'text': '14phonecase', 'indices': [166, 178]}, {'text': 'appleiphonecase', 'indices': [179, 195]}]",0,0,2022-01-04 00:15:59+00:00,15,6
67,tshakaarmstrong,2022-09-14 22:06:54+00:00,"Wagwan? New tings! I’ll be out for a few days while I go spend some time on #DynamicIsland. When I return, I’ll have some fresh reviews for you!
#iphone14 #iphone14promax #iphone14pro https://t.co/GLiBqVK5dh","[{'text': 'DynamicIsland', 'indices': [76, 90]}, {'text': 'iphone14', 'indices': [145, 154]}, {'text': 'iphone14promax', 'indices': [155, 170]}, {'text': 'iphone14pro', 'indices': [171, 183]}]",0,4,2009-02-24 02:52:13+00:00,3964,2680
68,t3mporarybl1p,2022-09-14 22:01:50+00:00,Told you so? #iPhone14Pro https://t.co/55RMMccLQ6,"[{'text': 'iPhone14Pro', 'indices': [13, 25]}]",0,5,2010-04-10 22:05:32+00:00,1499,2869
69,iamShiblyN,2022-09-14 22:00:11+00:00,A new battery feature available in iOS 16.1 beta version called “Clean Energy Charging”. #ios #iOS16TH #iOS161 #iPhone14 #iPhone14Pro https://t.co/awUHUTyvke,"[{'text': 'ios', 'indices': [89, 93]}, {'text': 'iOS16TH', 'indices': [94, 102]}, {'text': 'iOS161', 'indices': [103, 110]}, {'text': 'iPhone14', 'indices': [111, 120]}, {'text': 'iPhone14Pro', 'indices': [121, 133]}]",0,0,2012-05-22 13:55:15+00:00,86,451
70,djflore,2022-09-14 21:57:21+00:00,All the camera details on the iPhone 14 Pro: https://t.co/TNvlZwf4Fz  #iPhone14 #iphone14pro https://t.co/zkwawDCW7v,"[{'text': 'iPhone14', 'indices': [70, 79]}, {'text': 'iphone14pro', 'indices': [80, 92]}]",0,0,2009-08-09 21:16:59+00:00,1345,504
71,Zach1442,2022-09-14 21:54:16+00:00,After seeing some reviews of the #iphone14pro I’m actually pretty happy I decided to keep my #iPhone13ProMax,"[{'text': 'iphone14pro', 'indices': [33, 45]}, {'text': 'iPhone13ProMax', 'indices': [93, 108]}]",0,0,2017-01-05 01:06:33+00:00,79,426
72,iamShiblyN,2022-09-14 21:53:32+00:00,iOS 16.1 developer beta out now and there are so much new info available #ios #iOS16 #iOS16TH #iPhone14 #iPhone14Pro https://t.co/ZPuPGvu8ka,"[{'text': 'ios', 'indices': [73, 77]}, {'text': 'iOS16', 'indices': [78, 84]}, {'text': 'iOS16TH', 'indices': [85, 93]}, {'text': 'iPhone14', 'indices': [94, 103]}, {'text': 'iPhone14Pro', 'indices': [104, 116]}]",0,0,2012-05-22 13:55:15+00:00,86,451
73,sharom_walton,2022-09-14 21:50:12+00:00,Talina kyakola anti she has to bear with the situation coz #iPhone14Pro https://t.co/KFIPBbqaeF,"[{'text': 'iPhone14Pro', 'indices': [59, 71]}]",0,1,2017-09-05 16:02:07+00:00,81,565
74,TheGarageGamer1,2022-09-14 21:47:21+00:00,Anyone else always get sent your new phone case way before your new phone ever arrives 😆? #iPhone14Pro https://t.co/Vr0fGuWRu1,"[{'text': 'iPhone14Pro', 'indices': [90, 102]}]",0,1,2020-05-15 01:40:35+00:00,267,430
75,SSB893,2022-09-14 21:40:34+00:00,Can anyone else just not tell what color the Deep Purple is on the #iPhone14Pro? One second it looks gray and the next it's purple. I need to see it in person,"[{'text': 'iPhone14Pro', 'indices': [67, 79]}]",0,0,2016-10-20 02:15:42+00:00,26,63
76,Miraclehappenin,2022-09-14 21:37:10+00:00,"Developers support Apple's Smart Island design and have developed related games for the iPhone 14 Pro
https://t.co/DGeGzpEgTe
#apple #smartisland #island #games #iphone14pro","[{'text': 'apple', 'indices': [126, 132]}, {'text': 'smartisland', 'indices': [133, 145]}, {'text': 'island', 'indices': [146, 153]}, {'text': 'games', 'indices': [154, 160]}, {'text': 'iphone14pro', 'indices': [161, 173]}]",0,0,2017-04-22 16:10:23+00:00,1548,1758
77,jnxyz,2022-09-14 21:29:30+00:00,THE definitive #iPhone14Pro Camera Review: Scotland — With Travel Photographer - Austin Mann @austinmann 🏴󠁧󠁢󠁳󠁣󠁴󠁿⛰📱  https://t.co/kXanVr4yW1,"[{'text': 'iPhone14Pro', 'indices': [15, 27]}]",0,0,2007-04-02 07:11:04+00:00,15772,15092
78,SpottedBargains,2022-09-14 21:27:39+00:00,"Reminder: #iPhone14 links

iPhone 14 Pre Orders:

Tesco: https://t.co/OwAs0HtOJW
Amazon: https://t.co/bqFEoAqFHw
Sky Mobile: https://t.co/G0wL8JFvVC
EE: https://t.co/7EJOPauRoz
Vodafone: https://t.co/7pK0L4a9MS
Three Mobile: https://t.co/mn4rszAqIb

#iPhone14Pro #iPhone14ProMax https://t.co/9bIRvJSRh1","[{'text': 'iPhone14', 'indices': [10, 19]}, {'text': 'iPhone14Pro', 'indices': [250, 262]}, {'text': 'iPhone14ProMax', 'indices': [263, 278]}]",0,0,2014-09-07 09:41:56+00:00,2673,25
79,WesNichol,2022-09-14 21:17:03+00:00,"That purple is so nice in the right light, it really pops!

#iPhone14Pro https://t.co/EaopX7CvE5","[{'text': 'iPhone14Pro', 'indices': [60, 72]}]",0,1,2020-09-09 07:03:06+00:00,49,339
80,no_one_05,2022-09-14 21:10:37+00:00,Enjoying my new phone !🥸 #iPhone14Pro #PreOrder https://t.co/JkltSXUGlC,"[{'text': 'iPhone14Pro', 'indices': [25, 37]}, {'text': 'PreOrder', 'indices': [38, 47]}]",0,1,2018-01-19 20:45:17+00:00,100,142
81,_follow_light_,2022-09-14 21:06:24+00:00,@Captain2Phones @JulianChokkattu @WIRED #Dynamic island = #Dynamic #Apple fart on #Netflix shows ! As of notch was not obtrusive enough in full screen - Now that crap cutout will obscure the content always !! #iPhone14Pro - So Pro !!,"[{'text': 'Dynamic', 'indices': [40, 48]}, {'text': 'Dynamic', 'indices': [58, 66]}, {'text': 'Apple', 'indices': [67, 73]}, {'text': 'Netflix', 'indices': [82, 90]}, {'text': 'iPhone14Pro', 'indices': [209, 221]}]",0,0,2018-10-11 22:26:31+00:00,11,215
82,Miraclehappenin,2022-09-14 21:06:10+00:00,"Apple iPhone 14 Pro / Max running score exposure
https://t.co/BZ7QlU5A9i
#apple #iphone14 #iPhone14Pro #iPhone14ProMax","[{'text': 'apple', 'indices': [73, 79]}, {'text': 'iphone14', 'indices': [80, 89]}, {'text': 'iPhone14Pro', 'indices': [90, 102]}, {'text': 'iPhone14ProMax', 'indices': [103, 118]}]",1,0,2017-04-22 16:10:23+00:00,1548,1758
83,mattmoniz,2022-09-14 21:04:08+00:00,"NEW VIDEO!!

iPhone 14 &amp; iPhone 14 Pro Unboxing + Mini Review - I REALLY Like Dynamic Island!
https://t.co/0FLaY4uquv

Retweets Appreciated!
#iPhone14 #iPhone14Pro https://t.co/bTIu7oPMI1","[{'text': 'iPhone14', 'indices': [145, 154]}, {'text': 'iPhone14Pro', 'indices': [155, 167]}]",1,12,2009-10-21 22:42:28+00:00,40121,226
84,ComeauJosh,2022-09-14 20:50:31+00:00,"I just learned how to change the font, colour of my Lock Screen clock and change the colour of the wallpaper. #Iphone11Pro &lt; #iPhone14Pro https://t.co/lHhKMcDu3J","[{'text': 'Iphone11Pro', 'indices': [110, 122]}, {'text': 'iPhone14Pro', 'indices': [128, 140]}]",0,1,2013-09-03 11:34:54+00:00,1307,2552
85,a_for_albert,2022-09-14 20:49:53+00:00,"Damn, the HDR issues are still there #iPhone14Pro https://t.co/jzzGVEBf3k","[{'text': 'iPhone14Pro', 'indices': [37, 49]}]",0,10,2018-10-03 17:24:15+00:00,446,142
86,SlimothyTV,2022-09-14 20:49:22+00:00,"Check out our latest review! We check out the @PoeticCases iPhone 14 Pro and iPhone 14 Pro Max cases including Guardian, Revolution, Neon, and Spartan lines!
https://t.co/PsOVPiYBPh

#iPhone14 #iPhone14Pro #iPhone14ProMax #Apple #Cases","[{'text': 'iPhone14', 'indices': [183, 192]}, {'text': 'iPhone14Pro', 'indices': [193, 205]}, {'text': 'iPhone14ProMax', 'indices': [206, 221]}, {'text': 'Apple', 'indices': [222, 228]}, {'text': 'Cases', 'indices': [229, 235]}]",0,0,2009-08-07 01:21:29+00:00,8722,84
87,trickholland,2022-09-14 20:40:52+00:00,"If videos aren't your jam, read my in-depth review for the iPhone 14 Pro and 14 Pro Max.
#iphone14pro 
https://t.co/t4S8w4GCYg","[{'text': 'iphone14pro', 'indices': [89, 101]}]",0,2,2008-12-09 02:51:01+00:00,1872,577
88,imzakamed,2022-09-14 20:39:14+00:00,#iPhone14Pro Camera Preview: The Hardware Changes https://t.co/jMMFcQuW4C,"[{'text': 'iPhone14Pro', 'indices': [0, 12]}]",0,0,2010-05-31 00:59:59+00:00,182,1181
89,king_sam_silver,2022-09-14 20:35:35+00:00,"Its actually funny when I find myself smiling like an idiot when watching unboxing videos like this, its just so SATISFYING 😂  I guess my new hobby is watching unboxing and review videos of things I can't afford,   yet... 🙂
.
#Apple #iphone14pro https://t.co/tgDFnbwnoO","[{'text': 'Apple', 'indices': [226, 232]}, {'text': 'iphone14pro', 'indices': [233, 245]}]",0,3,2021-01-06 15:42:32+00:00,195,270
90,zeroxe85,2022-09-14 20:31:04+00:00,"@theapplehub Yes, I'm ready for Friday #iphone14pro https://t.co/Uo1QfiInIm","[{'text': 'iphone14pro', 'indices': [39, 51]}]",0,4,2016-10-09 14:13:12+00:00,71,492
91,SaadPlayz18,2022-09-14 20:27:15+00:00,"The most requested feature has now been fixed but only exclusive to an iPhone 14 Pros, all thx to new a Pill-shape, this is also a part of ‘Dynamic Island.’ No more pop-up dialog but instead everything comes throughout the top! #iPhone14Pro #iPhone14 #iPhone #iOS #iOS16 #Apple https://t.co/3d9AfNhsfA","[{'text': 'iPhone14Pro', 'indices': [228, 240]}, {'text': 'iPhone14', 'indices': [241, 250]}, {'text': 'iPhone', 'indices': [251, 258]}, {'text': 'iOS', 'indices': [259, 263]}, {'text': 'iOS16', 'indices': [264, 270]}, {'text': 'Apple', 'indices': [271, 277]}]",0,0,2021-05-24 22:59:50+00:00,107,40
92,cyberguy,2022-09-14 20:26:32+00:00,"Should you get the new iPhone 14? My full review: https://t.co/h42UgOp5dU

https://t.co/gLBoakMcL8

#Apple #iphone14 #iPhone14Plus #iPhone14Pro #iphone14promax #foxnews #foxandfriends","[{'text': 'Apple', 'indices': [100, 106]}, {'text': 'iphone14', 'indices': [107, 116]}, {'text': 'iPhone14Plus', 'indices': [117, 130]}, {'text': 'iPhone14Pro', 'indices': [131, 143]}, {'text': 'iphone14promax', 'indices': [144, 159]}, {'text': 'foxnews', 'indices': [160, 168]}, {'text': 'foxandfriends', 'indices': [169, 183]}]",0,0,2007-06-07 19:59:27+00:00,11136,129
93,OwolabiAyomipo_,2022-09-14 20:22:28+00:00,This dude is not my friend #SHUTDOWN #iPhone14Pro #BanAsifAli #Ukraine https://t.co/9vhTW4xLqF,"[{'text': 'SHUTDOWN', 'indices': [27, 36]}, {'text': 'iPhone14Pro', 'indices': [37, 49]}, {'text': 'BanAsifAli', 'indices': [50, 61]}, {'text': 'Ukraine', 'indices': [62, 70]}]",0,1,2022-09-08 16:56:58+00:00,4,117
94,trickholland,2022-09-14 20:19:02+00:00,"Check out my review of the iPhone 14 Pro &amp; 14 Pro Max.
WATCH 👉 https://t.co/4ixocKBKTg

Big shoutout to Chris Pavey, who edited the video and @celsob who shot it an took this amazing thumbnail photo.
#iphone14pro https://t.co/Z9PGJosLcp","[{'text': 'iphone14pro', 'indices': [204, 216]}]",21,28,2008-12-09 02:51:01+00:00,1872,577
95,K9MotherBoard,2022-09-14 20:18:38+00:00,"God I hope we can turn of the #dynamicisland on the #iPhone14pro #iphone14promax as nice of a feature it is I hate having that huge cutout up top and would much rather have this #technology #apple #iPhone14 #FaceID 

thanks @Tommyboiiiiii for showing these on your timeline 🙌 https://t.co/gc3EEFLzHY","[{'text': 'dynamicisland', 'indices': [30, 44]}, {'text': 'iPhone14pro', 'indices': [52, 64]}, {'text': 'iphone14promax', 'indices': [65, 80]}, {'text': 'technology', 'indices': [178, 189]}, {'text': 'apple', 'indices': [190, 196]}, {'text': 'iPhone14', 'indices': [197, 206]}, {'text': 'FaceID', 'indices': [207, 214]}]",0,1,2022-09-14 20:02:49+00:00,2,25
96,glackm_m,2022-09-14 20:11:48+00:00,Ready for Friday! #iphone14pro #iphone14promax #iOS16 https://t.co/8vcrAJrqCd,"[{'text': 'iphone14pro', 'indices': [18, 30]}, {'text': 'iphone14promax', 'indices': [31, 46]}, {'text': 'iOS16', 'indices': [47, 53]}]",0,0,2021-07-29 19:25:23+00:00,0,30
97,Goospery_US,2022-09-14 20:05:01+00:00,"See what's inside of your new iPhone 14 Pro💣💣

#iphone14pro #DynamicIsland #AppleEvent #phonecase 

White - https://t.co/qKS3VCVxWW 
Black - https://t.co/r0qBnYAM0I 
Purple - https://t.co/y7wlMsXHX2 
Green - https://t.co/mzaHL9mQhh 
Lime - https://t.co/QQQM8bWztr https://t.co/e2cJhU4yJU","[{'text': 'iphone14pro', 'indices': [47, 59]}, {'text': 'DynamicIsland', 'indices': [60, 74]}, {'text': 'AppleEvent', 'indices': [75, 86]}, {'text': 'phonecase', 'indices': [87, 97]}]",0,0,2022-01-04 00:15:59+00:00,15,6
98,AceLuceroTech,2022-09-14 20:02:47+00:00,I am also here to show the absurdity and how silly it is that these “tech reviewers” take themselves so serious and swear they aren’t biased and don’t have agenda’s when this is their business and they make money by making these videos. #iPhone14Pro #dynamicisland #iOS16TH #ios,"[{'text': 'iPhone14Pro', 'indices': [237, 249]}, {'text': 'dynamicisland', 'indices': [250, 264]}, {'text': 'iOS16TH', 'indices': [265, 273]}, {'text': 'ios', 'indices': [274, 278]}]",0,1,2017-07-24 06:01:06+00:00,874,411
99,pal2tech,2022-09-14 20:02:41+00:00,"What a HUGE past two weeks for cameras. We got the incredible @FujifilmX_US XH2, a new #GoProHERO11, a #insta360X3, and of course the #iphone14Pro (mine arrives Friday).

I plan on reviewing at least 2 out of 4 of these. (iPhone and XH2). Hopefully more one day!

LOVING IT! 👍","[{'text': 'GoProHERO11', 'indices': [87, 99]}, {'text': 'insta360X3', 'indices': [103, 114]}, {'text': 'iphone14Pro', 'indices': [134, 146]}]",0,0,2019-02-19 23:15:06+00:00,418,83
100,AceLuceroTech,2022-09-14 20:01:09+00:00,"I am not here to get praise from other tech reviewers for my content, its nice to hear from some of them and I appreciate the kind words but I am really here for consumers that want to be excited and optimistic about their options on the consumer marketplace #iPhone14Pro #ios","[{'text': 'iPhone14Pro', 'indices': [259, 271]}, {'text': 'ios', 'indices': [272, 276]}]",0,1,2017-07-24 06:01:06+00:00,874,411
101,Ricciolo1,2022-09-14 19:59:46+00:00,"action mode is a joke ,even when youtubers - reviewers will use iphone CONNECTED with a GIMBAL .
shame on them !👎
Don't trust who PR apple ..test by yourself..ALWAYS.
Try the features IN HANDS and you'll see it's TOTALLY BULLSHIT !😉
zenfone 9 is more stable.
#iphone14pro #sheep https://t.co/D0W1mj75OY","[{'text': 'iphone14pro', 'indices': [259, 271]}, {'text': 'sheep', 'indices': [272, 278]}]",0,0,2010-12-12 10:09:37+00:00,1663,1
102,developah1,2022-09-14 19:59:02+00:00,"@JoannaStern 's review of the #iPhone14Pro is by far the best &amp; the most fun one out yet. 

https://t.co/b4bkshvjFa","[{'text': 'iPhone14Pro', 'indices': [30, 42]}]",0,1,2020-07-19 19:34:55+00:00,87,561
103,achirinos,2022-09-14 19:49:56+00:00,@ksmolka Ok.. this is it.. you got me... now I need to have an #iPhone14Pro #dynamicisland,"[{'text': 'iPhone14Pro', 'indices': [63, 75]}, {'text': 'dynamicisland', 'indices': [76, 90]}]",0,0,2007-05-29 13:25:49+00:00,666,457
104,JackGaffney94,2022-09-14 19:46:33+00:00,Shoutout to Nancy with Claymore Realty Inc. for pre-ordering her new #iPhone14Pro and @Apple Watch with @TEAM_Wireless and by doing so she received her 2 FREE Caramel Apples. So if you like iPhones and Caramel Apples DM Me or stop by to get yours.📱⌚️🍎 https://t.co/LUwr3gLSVV,"[{'text': 'iPhone14Pro', 'indices': [69, 81]}]",0,0,2015-02-04 17:04:44+00:00,325,2299
